index,particle,x,y,z,active,cell_id,group
13887,16O,30.01,22.899999999999995,29.47,false,0,none
13888,1H,29.98,22.77,28.53,false,0,none
13889,1H,30.57,22.19,29.8,false,0,none
13890,16O,53.69,7.9399999999999995,31.99,false,0,none
13891,1H,53.72,8.189999999999998,31.07,false,0,none
13892,1H,54.2,8.610000000000001,32.44,false,0,none
13893,16O,29.28,3.3399999999999985,22.57,false,0,none
13894,1H,29.729999999999997,3.609999999999999,21.76,false,0,none
13895,1H,28.65,2.679999999999999,22.28,false,0,none
13896,16O,1.8400000000000019,54.47,48.379999999999995,false,0,none
13897,1H,1.7700000000000011,54.12,47.5,false,0,none
13898,1H,1.0099999999999996,54.24,48.8,false,0,none
13899,16O,48.4,46.55,27.73,false,0,none
13900,1H,47.67,46.38,27.140000000000004,false,0,none
13901,1H,48.66,47.45,27.540000000000003,false,0,none
13902,16O,36.49,12.52,52.31,false,0,none
13903,1H,37.01,13.32,52.28,false,0,none
13904,1H,36.77,12.08,53.11,false,0,none
13905,16O,0.6599999999999998,11.449999999999998,25.53,false,0,none
13906,1H,1.490000000000002,10.99,25.66,false,0,none
13907,1H,-0.009999999999998932,10.82,25.8,false,0,none
13908,16O,45.78,11.37,46.74,false,0,none
13909,1H,45.58,11.65,45.85,false,0,none
13910,1H,46.63,10.96,46.68,false,0,none
13911,16O,33.32,25.749999999999996,25.03,false,0,none
13912,1H,34.16,25.96,25.44,false,0,none
13913,1H,32.96,26.610000000000003,24.78,false,0,none
13914,16O,47.89,10.26,5.079999999999999,false,0,none
13915,1H,47.44,11.03,4.7399999999999975,false,0,none
13916,1H,47.21,9.6,5.160000000000003,false,0,none
13917,16O,50.69,11.65,50.54,false,0,none
13918,1H,50.28,12.24,49.92,false,0,none
13919,1H,51.57,11.52,50.2,false,0,none
13920,16O,6.27,54.46,28.84,false,0,none
13921,1H,5.519999999999997,54.879999999999995,28.42,false,0,none
13922,1H,7.019999999999999,54.72,28.31,false,0,none
13923,16O,2.2400000000000007,45.28,0.08999999999999865,false,0,none
13924,1H,2.8500000000000014,45.08,0.8000000000000014,false,0,none
13925,1H,2.299999999999998,46.230000000000004,-0.020000000000002,false,0,none
13926,16O,4.680000000000001,46.32,11.68,false,0,none
13927,1H,3.7699999999999982,46.029999999999994,11.54,false,0,none
13928,1H,4.84,46.17,12.610000000000001,false,0,none
13929,16O,17.55,25.79,13.78,false,0,none
13930,1H,17.34,25.87,14.71,false,0,none
13931,1H,17.04,26.479999999999997,13.35,false,0,none
13932,16O,21.139999999999997,20.16,27.32,false,0,none
13933,1H,20.54,19.91,26.62,false,0,none
13934,1H,21.48,21.01,27.06,false,0,none
13935,16O,50.669999999999995,30.889999999999997,17.57,false,0,none
13936,1H,50.38,31.79,17.47,false,0,none
13937,1H,50.97,30.63,16.7,false,0,none
13938,16O,35.2,10.1,51.67,false,0,none
13939,1H,34.28,10.220000000000002,51.91,false,0,none
13940,1H,35.61,10.94,51.85,false,0,none
13941,16O,29.61,9.569999999999999,15.05,false,0,none
13942,1H,30.38,9.859999999999996,14.55,false,0,none
13943,1H,29.07,10.36,15.12,false,0,none
13944,16O,30.54,35.72,46.44,false,0,none
13945,1H,30.129999999999995,34.97,46.88,false,0,none
13946,1H,30.86,36.27,47.16,false,0,none
13947,16O,45.08,51.31,50.28,false,0,none
13948,1H,44.18,51.11,50.55,false,0,none
13949,1H,45.61,50.63999999999999,50.699999999999996,false,0,none
13950,16O,32.31,4.510000000000002,10.76,false,0,none
13951,1H,33.13,4.99,10.74,false,0,none
13952,1H,31.66,5.140000000000001,11.08,false,0,none
13953,16O,14.71,36.05,39.730000000000004,false,0,none
13954,1H,14.1,35.47,40.18,false,0,none
13955,1H,15.1,36.58,40.43,false,0,none
13956,16O,44.76,50.89,42.9,false,0,none
13957,1H,44.92,49.96,42.77000000000001,false,0,none
13958,1H,43.82,51,42.73,false,0,none
13959,16O,7.47,45.36,9.609999999999998,false,0,none
13960,1H,7.829999999999998,44.49,9.45,false,0,none
13961,1H,6.519999999999998,45.25,9.5,false,0,none
13962,16O,51.74,2.1900000000000017,8.92,false,0,none
13963,1H,51.300000000000004,1.8500000000000008,9.7,false,0,none
13964,1H,51.03,2.559999999999999,8.39,false,0,none
13965,16O,53.419999999999995,0.3499999999999998,51.7,false,0,none
13966,1H,54.13,0.8299999999999982,52.13,false,0,none
13967,1H,53.04,-0.1999999999999993,52.38,false,0,none
13968,16O,44.65,47.31999999999999,5.910000000000001,false,0,none
13969,1H,44.16,47.71,5.1899999999999995,false,0,none
13970,1H,44.02,46.74,6.340000000000001,false,0,none
13971,16O,46.029999999999994,39.92999999999999,47.31,false,0,none
13972,1H,46.76,40.47,47.6,false,0,none
13973,1H,45.72,40.35999999999999,46.51,false,0,none
13974,16O,46.79,28.26,44.199999999999996,false,0,none
13975,1H,47.41,27.53,44.24,false,0,none
13976,1H,46.18,28.100000000000005,44.92,false,0,none
13977,16O,2.8200000000000003,42.32,34.99,false,0,none
13978,1H,3.259999999999999,41.61,34.54,false,0,none
13979,1H,2.970000000000001,42.15,35.92,false,0,none
13980,16O,10.97,2.7300000000000018,54.849999999999994,false,0,none
13981,1H,10.73,1.8299999999999987,55.080000000000005,false,0,none
13982,1H,11.79,2.879999999999998,55.32,false,0,none
13983,16O,4.429999999999998,29.85,30.22,false,0,none
13984,1H,3.5999999999999996,29.89,29.74,false,0,none
13985,1H,4.619999999999998,28.91,30.28,false,0,none
13986,16O,32.44,6.699999999999999,38.32,false,0,none
13987,1H,32.33,6.2799999999999985,37.46,false,0,none
13988,1H,32.54,5.969999999999999,38.93000000000001,false,0,none
13989,16O,23.21,35.92,24.25,false,0,none
13990,1H,22.92,35.17,23.73,false,0,none
13991,1H,24.17,35.88,24.22,false,0,none
13992,16O,27.79,21.53,4.280000000000002,false,0,none
13993,1H,27.109999999999996,21.36,4.940000000000001,false,0,none
13994,1H,28.31,22.25,4.6499999999999995,false,0,none
13995,16O,17.85,31.91,10.869999999999997,false,0,none
13996,1H,18.26,31.33,10.220000000000002,false,0,none
13997,1H,18.47,31.94,11.59,false,0,none
13998,16O,50.93,2.7400000000000007,14.09,false,0,none
13999,1H,51.49,2.139999999999999,13.6,false,0,none
14000,1H,51.4,3.569999999999999,14.07,false,0,none
14001,16O,12,37.49,2.719999999999999,false,0,none
14002,1H,12.2,36.7,3.229999999999998,false,0,none
14003,1H,11.780000000000001,38.15,3.3799999999999986,false,0,none
14004,16O,12.13,51.6,36.08,false,0,none
14005,1H,12.97,51.43,36.52,false,0,none
14006,1H,11.66,50.77,36.13,false,0,none
14007,16O,41.4,6.709999999999998,22.68,false,0,none
14008,1H,41.11,7.589999999999999,22.930000000000003,false,0,none
14009,1H,42.3,6.830000000000002,22.37,false,0,none
14010,16O,14.91,28.4,2.2599999999999985,false,0,none
14011,1H,15.14,28.169999999999998,3.149999999999998,false,0,none
14012,1H,14.34,29.17,2.350000000000001,false,0,none
14013,16O,40.83,14.14,41.71,false,0,none
14014,1H,40.95,14.450000000000001,42.61,false,0,none
14015,1H,41.59,13.570000000000002,41.55,false,0,none
14016,16O,46.72,11.68,0.9600000000000007,false,0,none
14017,1H,46.85999999999999,12.01,1.8400000000000019,false,0,none
14018,1H,46.24,12.37,0.5099999999999992,false,0,none
14019,16O,8.32,4.18,21.44,false,0,none
14020,1H,7.530000000000002,3.79,21.800000000000004,false,0,none
14021,1H,9.01,3.940000000000001,22.06,false,0,none
14022,16O,7.299999999999997,2.7800000000000007,43.43,false,0,none
14023,1H,6.439999999999999,3.1600000000000015,43.58,false,0,none
14024,1H,7.209999999999998,2.299999999999998,42.6,false,0,none
14025,16O,20.07,15.460000000000003,28.4,false,0,none
14026,1H,20.31,14.84,27.71,false,0,none
14027,1H,19.44,16.05,27.99,false,0,none
14028,16O,22.64,17.44,46.76,false,0,none
14029,1H,22.63,16.97,45.92,false,0,none
14030,1H,22.83,18.35,46.52000000000001,false,0,none
14031,16O,40.86,10.64,38.89999999999999,false,0,none
14032,1H,40.48,11.28,38.29,false,0,none
14033,1H,41.48,10.15,38.37,false,0,none
14034,16O,26.77,5.359999999999998,9.86,false,0,none
14035,1H,26.09,5.560000000000001,10.5,false,0,none
14036,1H,26.52,5.860000000000002,9.080000000000002,false,0,none
14037,16O,23.06,2.390000000000001,43.22,false,0,none
14038,1H,23.85,2.059999999999999,43.65,false,0,none
14039,1H,22.86,1.7400000000000002,42.55,false,0,none
14040,16O,28.070000000000004,12.63,54.79,false,0,none
14041,1H,27.95,11.69,54.63,false,0,none
14042,1H,28.58,12.94,54.04,false,0,none
14043,16O,3.4099999999999993,19.74,4.0600000000000005,false,0,none
14044,1H,3.579999999999998,20.080000000000002,3.1799999999999993,false,0,none
14045,1H,3.080000000000002,20.49,4.549999999999997,false,0,none
14046,16O,30.85,21.64,1.8500000000000008,false,0,none
14047,1H,30.96,22.28,1.1500000000000012,false,0,none
14048,1H,29.99,21.85,2.2300000000000013,false,0,none
14049,16O,50.49,11.03,3.3900000000000015,false,0,none
14050,1H,50.71,10.61,2.5500000000000003,false,0,none
14051,1H,49.57,10.83,3.529999999999999,false,0,none
14052,16O,29.08,42.43,5.03,false,0,none
14053,1H,30.02,42.36,4.870000000000001,false,0,none
14054,1H,28.68,41.849999999999994,4.379999999999999,false,0,none
14055,16O,21.25,42.43,47.86,false,0,none
14056,1H,21.800000000000004,43.14000000000001,48.2,false,0,none
14057,1H,20.36,42.67999999999999,48.09,false,0,none
14058,16O,37.51,31.849999999999998,38.56000000000001,false,0,none
14059,1H,38.25,32.37,38.24,false,0,none
14060,1H,36.75,32.43,38.49,false,0,none
14061,16O,27.81,39.529999999999994,38.89,false,0,none
14062,1H,27.59,38.82,39.49,false,0,none
14063,1H,26.96,39.82,38.55,false,0,none
14064,16O,29.62,53.419999999999995,41.4,false,0,none
14065,1H,30.37,52.88,41.650000000000006,false,0,none
14066,1H,29.89,54.32,41.61999999999999,false,0,none
14067,16O,1.7099999999999993,53.48,26.72,false,0,none
14068,1H,0.7499999999999984,53.56,26.74,false,0,none
14069,1H,1.9799999999999993,53.93,25.92,false,0,none
14070,16O,36.92,50.42,24.789999999999996,false,0,none
14071,1H,36.36,49.68,25.050000000000004,false,0,none
14072,1H,36.93,50.39,23.84,false,0,none
14073,16O,15.81,6.020000000000001,26.35,false,0,none
14074,1H,15.67,5.699999999999998,25.46,false,0,none
14075,1H,15.2,5.519999999999997,26.89,false,0,none
14076,16O,26.610000000000003,26.940000000000005,22.499999999999996,false,0,none
14077,1H,27.53,26.909999999999997,22.76,true,0,none
14078,1H,26.25,26.11,22.81,true,0,none
14079,16O,31.64,24.059999999999995,26.380000000000003,false,0,none
14080,1H,32.25,24.47,25.77,false,0,none
14081,1H,31.93,24.37,27.25,false,0,none
14082,16O,5.400000000000002,20.14,43.50999999999999,false,0,none
14083,1H,6.04,20.52,44.11,false,0,none
14084,1H,5.250000000000001,19.26,43.83,false,0,none
14085,16O,32.1,14.21,21.08,false,0,none
14086,1H,32.96,13.94,21.41,false,0,none
14087,1H,31.719999999999995,13.41,20.72,false,0,none
14088,16O,14.250000000000002,49.66,6.920000000000001,false,0,none
14089,1H,15.15,49.37,6.7200000000000015,false,0,none
14090,1H,13.84,49.74,6.059999999999998,false,0,none
14091,16O,28.18,32.12,36.41,false,0,none
14092,1H,27.55,31.88,35.73,false,0,none
14093,1H,27.72,31.98,37.23,false,0,none
14094,16O,29.19,0.6699999999999987,38.62,false,0,none
14095,1H,29.05,-0.08999999999999865,38.06,false,0,none
14096,1H,30.07,0.9699999999999998,38.41,false,0,none
14097,16O,2.0999999999999988,32.38,31.28,false,0,none
14098,1H,2.7300000000000018,32.93,30.82,false,0,none
14099,1H,2.4199999999999977,32.36,32.18,false,0,none
14100,16O,10.31,49.86,17.69,false,0,none
14101,1H,9.6,50.48,17.85,false,0,none
14102,1H,10.320000000000002,49.75,16.74,false,0,none
14103,16O,41.13,11.9,15.95,false,0,none
14104,1H,41.2,11.21,16.61,false,0,none
14105,1H,41.98,12.32,15.94,false,0,none
14106,16O,7.730000000000001,54.18999999999999,2.679999999999999,false,0,none
14107,1H,7.960000000000001,54.15,3.609999999999999,false,0,none
14108,1H,6.789999999999998,54.35,2.67,false,0,none
14109,16O,22.64,49.45,50.86,false,0,none
14110,1H,22.400000000000002,49.209999999999994,51.75,false,0,none
14111,1H,23.01,50.33,50.93,false,0,none
14112,16O,38,11.47,25.73,false,0,none
14113,1H,37.34,10.93,26.16,false,0,none
14114,1H,37.50000000000001,12.1,25.220000000000002,false,0,none
14115,16O,25.72,7.990000000000002,52.72,false,0,none
14116,1H,25.349999999999998,8.43,51.95,false,0,none
14117,1H,25,7.450000000000002,53.05,false,0,none
14118,16O,35.03,54.61999999999999,17.99,false,0,none
14119,1H,34.82,55.510000000000005,17.72,false,0,none
14120,1H,35.54,54.26,17.27,false,0,none
14121,16O,6.46,0.7899999999999983,21.86,false,0,none
14122,1H,7.380000000000001,0.589999999999999,21.72,false,0,none
14123,1H,6.260000000000001,0.4100000000000017,22.72,false,0,none
14124,16O,41.26,4.780000000000002,43.04999999999999,false,0,none
14125,1H,42.21,4.849999999999999,42.97,false,0,none
14126,1H,41.04,3.9599999999999986,42.6,false,0,none
14127,16O,30.09,36.17,28.54,false,0,none
14128,1H,29.84,36,27.63,false,0,none
14129,1H,30.920000000000005,35.7,28.66,false,0,none
14130,16O,5.629999999999998,7.4899999999999975,17.28,false,0,none
14131,1H,4.830000000000001,7.979999999999999,17.46,false,0,none
14132,1H,6.300000000000001,7.8999999999999995,17.83,false,0,none
14133,16O,53.03,5.440000000000001,39.17,false,0,none
14134,1H,53.54,5.330000000000001,38.37,false,0,none
14135,1H,52.24,4.919999999999999,39.02,false,0,none
14136,16O,25.79,19.649999999999995,38.58,false,0,none
14137,1H,25.42,20.1,39.34,false,0,none
14138,1H,26.64,19.33,38.88,false,0,none
14139,16O,41.31,43.27,41.15999999999999,false,0,none
14140,1H,41.15,44.13999999999999,41.52,false,0,none
14141,1H,40.46,43.01,40.78999999999999,false,0,none
14142,16O,42.76,37.8,54.42,false,0,none
14143,1H,42.38,37.56,55.27,false,0,none
14144,1H,43.67,38.02,54.61999999999999,false,0,none
14145,16O,13.74,26.1,49.87,false,0,none
14146,1H,13.55,25.349999999999998,49.3,false,0,none
14147,1H,13.53,25.79,50.75,false,0,none
14148,16O,53.75,29.42,53.44,false,0,none
14149,1H,54.59,29.17,53.05,false,0,none
14150,1H,53.98,30.08,54.1,false,0,none
14151,16O,7.279999999999999,2.139999999999999,40.53,false,0,none
14152,1H,6.549999999999999,2.289999999999999,39.92,false,0,none
14153,1H,7.74,1.3800000000000014,40.160000000000004,false,0,none
14154,16O,30,44.91,12.75,false,0,none
14155,1H,30.04,44.169999999999995,12.15,false,0,none
14156,1H,29.78,44.52,13.6,false,0,none
14157,16O,29.5,9.47,26.83,false,0,none
14158,1H,28.84,9.360000000000001,26.149999999999995,false,0,none
14159,1H,29.11,10.07,27.46,false,0,none
14160,16O,38.86999999999999,13.55,16.23,false,0,none
14161,1H,39.83,13.61,16.23,false,0,none
14162,1H,38.66,13.190000000000001,17.09,false,0,none
14163,16O,4.729999999999999,36.08,30.88,false,0,none
14164,1H,4.309999999999999,36.18,31.74,false,0,none
14165,1H,4.010000000000002,36.09,30.26,false,0,none
14166,16O,29.58,6.19,10.59,false,0,none
14167,1H,30.05,7.030000000000001,10.61,false,0,none
14168,1H,28.66,6.42,10.64,false,0,none
14169,16O,33.26,18.09,2.36,false,0,none
14170,1H,33.53,18.14,3.2700000000000022,false,0,none
14171,1H,32.3,18.15,2.380000000000002,false,0,none
14172,16O,25.87,8.32,46.51,false,0,none
14173,1H,25.1,7.789999999999998,46.3,false,0,none
14174,1H,26.11,8.05,47.4,false,0,none
14175,16O,41.12,52.47,31.06,false,0,none
14176,1H,40.5,51.77,30.84,false,0,none
14177,1H,41.81,52.39000000000001,30.41,false,0,none
14178,16O,37.32,35.37,14.67,false,0,none
14179,1H,38.27,35.24,14.69,false,0,none
14180,1H,37.21,36.3,14.46,false,0,none
14181,16O,28.14,2.94,10.95,false,0,none
14182,1H,27.82,3.8100000000000023,10.75,false,0,none
14183,1H,28.269999999999996,2.949999999999999,11.9,false,0,none
14184,16O,34.69,26.67,48.05,false,0,none
14185,1H,34.97,25.780000000000005,47.84,false,0,none
14186,1H,34.59,27.09,47.2,false,0,none
14187,16O,23.05,20.54,13.74,false,0,none
14188,1H,22.84,19.63,13.53,false,0,none
14189,1H,22.23,20.91,14.07,false,0,none
14190,16O,1.7499999999999991,15.460000000000003,44.1,false,0,none
14191,1H,1.8199999999999998,14.57,44.44,false,0,none
14192,1H,1.0000000000000007,15.43,43.50999999999999,false,0,none
14193,16O,47.44,11.98,35.4,false,0,none
14194,1H,46.57,12.13,35.05,false,0,none
14195,1H,47.81000000000001,12.86,35.5,false,0,none
14196,16O,18.43,18.24,8.05,false,0,none
14197,1H,18.39,17.56,7.370000000000002,false,0,none
14198,1H,19.11,18.84,7.749999999999999,false,0,none
14199,16O,27.1,19.1,9.39,false,0,none
14200,1H,27.99,18.91,9.67,false,0,none
14201,1H,26.610000000000003,18.3,9.609999999999998,false,0,none
14202,16O,38.79,44.34,27.25,false,0,none
14203,1H,39.559999999999995,44.62,26.74,false,0,none
14204,1H,38.28,45.14,27.36,false,0,none
14205,16O,8.97,9.940000000000001,7.290000000000003,false,0,none
14206,1H,8.44,9.259999999999998,6.869999999999997,false,0,none
14207,1H,9.43,9.48,7.990000000000002,false,0,none
14208,16O,6.130000000000003,18.01,20.73,false,0,none
14209,1H,5.65,17.64,21.47,false,0,none
14210,1H,5.81,17.52,19.97,false,0,none
14211,16O,51.86,49.83,17.53,false,0,none
14212,1H,51.41,49.010000000000005,17.76,false,0,none
14213,1H,52.71,49.56,17.2,false,0,none
14214,16O,26.3,24.24,52.09,false,0,none
14215,1H,26.76,24.989999999999995,51.71,false,0,none
14216,1H,26.26,23.6,51.38,false,0,none
14217,16O,25.06,37.33,5.899999999999998,false,0,none
14218,1H,24.12,37.36,6.079999999999999,false,0,none
14219,1H,25.24,36.41,5.720000000000001,false,0,none
14220,16O,13.71,46.37,37.11,false,0,none
14221,1H,13.290000000000001,45.88,37.83,false,0,none
14222,1H,14.119999999999997,47.120000000000005,37.54,false,0,none
14223,16O,6.830000000000002,38.03999999999999,5.940000000000002,false,0,none
14224,1H,7.139999999999998,37.14,6.020000000000001,false,0,none
14225,1H,7.359999999999999,38.43,5.250000000000001,false,0,none
14226,16O,25.41,25.16,35.29,false,0,none
14227,1H,24.88,24.919999999999998,34.52,false,0,none
14228,1H,26.23,24.69,35.16,false,0,none
14229,16O,0.08999999999999865,51.57,19.66,false,0,none
14230,1H,-0.7600000000000015,51.45,20.080000000000002,false,0,none
14231,1H,0.7200000000000016,51.24,20.3,false,0,none
14232,16O,26.08,48.91,23.98,false,0,none
14233,1H,25.77,49.54,23.330000000000002,false,0,none
14234,1H,26,49.37,24.820000000000004,false,0,none
14235,16O,47.9,31.489999999999995,3.3200000000000007,false,0,none
14236,1H,47.28999999999999,31.63,2.599999999999999,false,0,none
14237,1H,47.92,30.54,3.4400000000000004,false,0,none
14238,16O,21.38,18.31,14.19,false,0,none
14239,1H,21.82,17.46,14.22,false,0,none
14240,1H,20.46,18.09,14.050000000000002,false,0,none
14241,16O,18.849999999999998,6.619999999999999,54.43,false,0,none
14242,1H,19.63,6.11,54.68000000000001,false,0,none
14243,1H,18.31,6,53.94,false,0,none
14244,16O,47.76,53.91,3.309999999999998,false,0,none
14245,1H,48.04,53.21,2.71,false,0,none
14246,1H,47.91,53.54,4.18,false,0,none
14247,16O,54.08,45.6,22.26,false,0,none
14248,1H,54.449999999999996,46.14,21.570000000000004,false,0,none
14249,1H,53.23,45.33,21.93,false,0,none
14250,16O,5.96,29.959999999999997,15.83,false,0,none
14251,1H,6.220000000000001,29.04,15.81,false,0,none
14252,1H,6.69,30.41,16.24,false,0,none
14253,16O,29.61,37.93,0.5400000000000001,false,0,none
14254,1H,29.98,37.52,-0.23999999999999916,false,0,none
14255,1H,29.77,38.86,0.42999999999999955,false,0,none
14256,16O,51.02,42.36,39.39000000000001,false,0,none
14257,1H,50.23,41.97,39.01,false,0,none
14258,1H,50.74,43.24,39.65,false,0,none
14259,16O,10.54,45.51,18.62,false,0,none
14260,1H,10.17,44.64,18.79,false,0,none
14261,1H,11.04,45.41,17.81,false,0,none
14262,16O,48.92,34.88,4.900000000000001,false,0,none
14263,1H,48.31,34.27,5.309999999999999,false,0,none
14264,1H,48.550000000000004,35.04,4.029999999999999,false,0,none
14265,16O,37.24,35.63,36.66,false,0,none
14266,1H,37.96,35,36.7,false,0,none
14267,1H,37.46,36.19,35.91,false,0,none
14268,16O,38.26,43.59,37.07,false,0,none
14269,1H,37.43,43.24,36.75,false,0,none
14270,1H,38.33,43.26,37.97,false,0,none
14271,16O,28.52,30.15,48.6,false,0,none
14272,1H,29.230000000000004,29.52,48.68,false,0,none
14273,1H,28.09,30.14,49.45,false,0,none
14274,16O,10.56,14.43,50.94,false,0,none
14275,1H,10.769999999999998,14.350000000000001,51.86999999999999,false,0,none
14276,1H,11.000000000000002,13.69,50.53,false,0,none
14277,16O,40.32,24.059999999999995,11.43,false,0,none
14278,1H,40.61,23.16,11.249999999999998,false,0,none
14279,1H,39.69,24.25,10.74,false,0,none
14280,16O,20.010000000000005,27.98,9.17,false,0,none
14281,1H,19.81,28.91,9.080000000000002,false,0,none
14282,1H,20.39,27.9,10.040000000000001,false,0,none
